"n.t","n.per","scenario","sd_group","true","model","number","param","sd","lower","upper","conv","time"
8,30,1,0.223606797749979,0.182321556793955,"1",0,0.525219715064801,0.162040668592106,0.207625840593482,0.84281358953612,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"1",1,0.525219715064801,0.162040668592106,0.207625840593482,0.84281358953612,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"1",2,0.525219715064801,0.162040668592106,0.207625840593482,0.84281358953612,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"1",3,0.525219715064801,0.162040668592106,0.207625840593482,0.84281358953612,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"1",4,0.525219715064801,0.162040668592106,0.207625840593482,0.84281358953612,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"1",5,0.525219715064801,0.162040668592106,0.207625840593482,0.84281358953612,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"1",6,0.525219715064801,0.162040668592106,0.207625840593482,0.84281358953612,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"1",7,0.525219715064801,0.162040668592106,0.207625840593482,0.84281358953612,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"2",0,0.528998521625726,0.184916301207064,0.166569231105521,0.891427812145932,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"2",1,0.132249630406432,0.046229075301766,0.0416423077763802,0.222856953036483,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"2",2,0.264499260812863,0.0924581506035319,0.0832846155527605,0.445713906072966,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"2",3,0.396748891219295,0.138687225905298,0.124926923329141,0.668570859109449,1,6.38669836123784
8,30,1,0.223606797749979,0.182321556793955,"2",4,0.528998521625726,0.184916301207064,0.166569231105521,0.891427812145932,1,6.38669836123784
